timestamp,iface,carrier,speed_mbps,temp_c,frame_err_ppm,length_err_ppm,rx_err_ppm,speed_change_count_10m,speed_is_downgraded,has_phy_stats,phy_receive_errors_rate,phy_idle_errors_rate,phy_serdes_ber_errors_rate,phy_false_carrier_sense_errors_rate,phy_local_rcvr_nok_rate,phy_remote_rcv_nok_rate,phy_receive_errors_copper,phy_idle_errors,link_flap,time_since_last_link_down,fcs_rate,fcs_per_million_pkts,rx_error_rate,tx_error_rate,bad_octets_rate,fragment_rate,jabber_rate,oversize_rate,undersize_rate,port_discards_rate,host_rx_drop_rate,host_tx_drop_rate,tx_dropped_rate,host_rx_crc_rate,rx_bps,tx_bps,pps,utilization,mean_fcs_per_million,max_fcs_per_million,mean_phy_rxerr,max_phy_rxerr,mean_discards,max_discards,flaps_10m,flaps_1h,mean_utilization,mean_temp,temp_delta_10m,temp_slope_10m
1777498757.9341404,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27191918323774,0.16664447947371305,4.612719191832377E-06,0,0,0,0,0,0,0,0,4.566608265638448E-06,29.36,0.5500000000000007,0.0009166666666666678
1777498817.9419937,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2729583184955,0.16664485488384956,4.612729583184955E-06,0,0,0,0,0,0,0,0,4.566606632702155E-06,29.415,0.5500000000000007,0.0009166666666666678
1777498877.9499002,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14529466525045,0.14998023651201245,4.151452946652504E-06,0,0,0,0,0,0,0,0,4.5204762181585435E-06,29.36,-0.5500000000000007,-0.0009166666666666678
1777498937.9577637,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27287951265936,0.166644826413533,4.612728795126594E-06,0,0,0,0,0,0,0,0,4.5204749187751555E-06,29.305,-1.1000000000000014,-0.0018333333333333357
1777498997.9656675,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2725697876571,0.16664471451866225,4.612725697876571E-06,0,0,0,0,0,0,0,0,4.520475292643835E-06,29.195,-0.5500000000000007,-0.0009166666666666678
1777499057.973497,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2731415879861,0.16664492109392562,4.6127314158798614E-06,0,0,0,0,0,0,0,0,4.520474937100607E-06,29.195,0.5500000000000007,0.0009166666666666678
1777499117.9814177,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27243966662644,0.16664466750961937,4.612724396666264E-06,0,0,0,0,0,0,0,0,4.5666018792229985E-06,29.25,0.5500000000000007,0.0009166666666666678
1777499177.9891412,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.273955306283,0.1666452150672988,4.61273955306283E-06,0,0,0,0,0,0,0,0,4.566602769914499E-06,29.305,0,0
1777499237.9969757,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.273103101381,0.1666449071898053,4.61273103101381E-06,0,0,0,0,0,0,0,0,4.566603037487862E-06,29.25,-1.6500000000000021,-0.0027500000000000037
1777499298.0049434,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14487076427116,0.14998008336859506,4.151448707642712E-06,0,0,0,0,0,0,0,0,4.520473131893848E-06,29.14,-0.5500000000000007,-0.0009166666666666678
1777499358.0126808,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2738490095858,0.16664517666531278,4.612738490095857E-06,0,0,0,0,0,0,0,0,4.520475061720196E-06,29.085,-0.5500000000000007,-0.0009166666666666678
1777499418.0204546,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27356860646415,0.16664507536360698,4.612735686064641E-06,0,0,0,0,0,0,0,0,4.5204756720081646E-06,28.975,0,0
1777499478.028256,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2733578461723,0.16664499922188306,4.612733578461723E-06,0,0,0,0,0,0,0,0,4.566603735189087E-06,28.919999999999998,-0.5500000000000007,-0.0009166666666666678
1777499538.0361156,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2729088357581,0.16664483700713803,4.6127290883575804E-06,0,0,0,0,0,0,0,0,4.566603764512185E-06,28.975,0.5500000000000007,0.0009166666666666678
1777499598.043977,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27289600690193,0.16664483237243566,4.6127289600690196E-06,0,0,0,0,0,0,0,0,4.56660409073143E-06,29.085,0.5500000000000007,0.0009166666666666678
1777499658.0517967,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14589505566744,0.1499804534160648,4.151458950556675E-06,0,0,0,0,0,0,0,0,4.520476844199112E-06,29.03,-0.5500000000000007,-0.0009166666666666678
1777499718.0596337,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27308294173326,0.16664489990669556,4.612730829417333E-06,0,0,0,0,0,0,0,0,4.5204774874742185E-06,29.03,0,0
1777499778.0674818,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27299863777097,0.16664486945006177,4.61272998637771E-06,0,0,0,0,0,0,0,0,4.520476530805707E-06,29.03,0.5500000000000007,0.0009166666666666678
1777499838.0753329,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2729748127437,0.16664486084275423,4.612729748127437E-06,0,0,0,0,0,0,0,0,4.520476402517069E-06,29.14,0.5500000000000007,0.0009166666666666678
1777499898.083311,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2719979887458,0.16664450794391106,4.612719979887458E-06,0,0,0,0,0,0,0,0,4.5666035297415435E-06,29.085,-0.5500000000000007,-0.0009166666666666678
1777499958.0913155,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27179639331376,0.16664443511319138,4.612717963933138E-06,0,0,0,0,0,0,0,0,4.566601477125272E-06,29.085,0.5500000000000007,0.0009166666666666678
1777500018.0992696,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1449647811451,0.14998011733422872,4.151449647811452E-06,0,0,0,0,0,0,0,0,4.5204728732999525E-06,29.195,1.6500000000000021,0.0027500000000000037
1777500078.1071146,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27302246280067,0.1666448780573702,4.612730224628007E-06,0,0,0,0,0,0,0,0,4.520472537916581E-06,29.25,-0.5500000000000007,-0.0009166666666666678
1777500138.1149106,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2733981655176,0.16664501378812052,4.612733981655176E-06,0,0,0,0,0,0,0,0,4.520473027246341E-06,29.14,-1.6500000000000021,-0.0027500000000000037
1777500198.122708,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27338716933184,0.16664500981551006,4.612733871693318E-06,0,0,0,0,0,0,0,0,4.5204735184087705E-06,29.085,0.5500000000000007,0.0009166666666666678
1777500258.1306012,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27265225877096,0.1666447443131398,4.61272652258771E-06,0,0,0,0,0,0,0,0,4.566600275611874E-06,29.14,0,0
1777500318.1384234,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2731965688617,0.1666449409569587,4.612731965688617E-06,0,0,0,0,0,0,0,0,4.566600389239002E-06,29.14,0,0
1777500378.146328,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27256428958395,0.16664471253236413,4.612725642895839E-06,0,0,0,0,0,0,0,0,4.566599954890815E-06,29.195,0,0
1777500438.1542175,eth0,1,100,30.35,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1454117742339,0.1499802788201712,4.151454117742339E-06,0,0,0,0,0,0,0,0,4.520472391852305E-06,29.25,1.6500000000000021,0.0027500000000000037
1777500498.162177,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2721409383407,0.16664455958755084,4.612721409383407E-06,0,0,0,0,0,0,0,0,4.5204725348019E-06,29.36,0.5500000000000007,0.0009166666666666678
1777500558.170077,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27259911071644,0.16664472511225306,4.612725991107165E-06,0,0,0,0,0,0,0,0,4.520473337519303E-06,29.415,0,0
1777500618.177811,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2738765001062,0.16664518659685917,4.612738765001062E-06,0,0,0,0,0,0,0,0,4.566602249238264E-06,29.305,0,0
1777500678.1855416,eth0,1,100,30.35,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2739003252266,0.16664519520420037,4.612739003252266E-06,0,0,0,0,0,0,0,0,4.56660312710069E-06,29.47,2.200000000000003,0.0036666666666666714
1777500738.1934617,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27244516469665,0.16664466949591641,4.612724451646966E-06,0,0,0,0,0,0,0,0,4.566602174099869E-06,29.580000000000002,0,0
1777500798.2012997,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14576804985745,0.14998040753246294,4.151457680498574E-06,0,0,0,0,0,0,0,0,4.520474554980395E-06,29.525,-0.5500000000000007,-0.0009166666666666678
1777500858.209149,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27298947429864,0.16664486613955876,4.612729894742986E-06,0,0,0,0,0,0,0,0,4.520474892195922E-06,29.47,-0.5500000000000007,-0.0009166666666666678
1777500918.2170658,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2724689896692,0.16664467810320419,4.612724689896692E-06,0,0,0,0,0,0,0,0,4.52047416461673E-06,29.47,-0.5500000000000007,-0.0009166666666666678
1777500978.224931,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27286668380486,0.16664482177883125,4.612728666838049E-06,0,0,0,0,0,0,0,0,4.5204744670109504E-06,29.36,-1.6500000000000021,-0.0027500000000000037
1777501038.2327876,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2729326607785,0.1666448456144431,4.612729326607785E-06,0,0,0,0,0,0,0,0,4.566601987897495E-06,29.14,-1.6500000000000021,-0.0027500000000000037
1777501098.2406383,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27297847813236,0.16664486216695534,4.612729784781324E-06,0,0,0,0,0,0,0,0,4.566602825437287E-06,29.085,-0.5500000000000007,-0.0009166666666666678
1777501158.248589,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14498787301545,0.14998012567666744,4.151449878730155E-06,0,0,0,0,0,0,0,0,4.520475214199586E-06,28.975,0,0
1777501218.2564285,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27306461478236,0.16664489328568727,4.612730646147824E-06,0,0,0,0,0,0,0,0,4.520474402314262E-06,28.975,-1.6500000000000021,-0.0027500000000000037
1777501278.2642725,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27302979357955,0.16664488070577296,4.612730297935795E-06,0,0,0,0,0,0,0,0,4.520473531782615E-06,28.81,-0.5500000000000007,-0.0009166666666666678
1777501338.2720163,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27379952665717,0.1666451587885322,4.612737995266572E-06,0,0,0,0,0,0,0,0,4.520474886144576E-06,28.865,1.1000000000000014,0.0018333333333333357
1777501398.2798538,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27307927634297,0.16664489858249384,4.61273079276343E-06,0,0,0,0,0,0,0,0,4.566602197371061E-06,28.919999999999998,0.5500000000000007,0.0009166666666666678
1777501458.287731,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2727750491506,0.1666447886738261,4.612727750491506E-06,0,0,0,0,0,0,0,0,4.566601982945913E-06,28.975,0,0
1777501518.2956266,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27263209916265,0.1666447370300443,4.612726320991626E-06,0,0,0,0,0,0,0,0,4.5666021460554065E-06,28.919999999999998,0,0
1777501578.3035126,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2727072395299,0.16664476417613072,4.612727072395299E-06,0,0,0,0,0,0,0,0,4.5666019866111316E-06,28.975,1.1000000000000014,0.0018333333333333357
1777501638.3113606,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1456987739939,0.1499803825050556,4.151456987739939E-06,0,0,0,0,0,0,0,0,4.520474752724347E-06,29.03,-0.5500000000000007,-0.0009166666666666678
1777501698.319226,eth0,1,100,27.6,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2728648511114,0.166644821116731,4.6127286485111146E-06,0,0,0,0,0,0,0,0,4.520474639097326E-06,28.865,-1.0999999999999979,-0.0018333333333333298
1777501758.3276668,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2684426042496,0.16664322348419425,4.6126844260424964E-06,0,0,0,0,0,0,0,0,4.56659809382856E-06,28.865,0,0
1777501818.3354843,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.273233222786,0.1666449541989834,4.61273233222786E-06,0,0,0,0,0,0,0,0,4.566598262436564E-06,28.865,0,0
1777501878.3435135,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27160579415823,0.16664436625511497,4.612716057941582E-06,0,0,0,0,0,0,0,0,4.566596838437143E-06,28.92,-0.5500000000000007,-0.0009166666666666678
1777501938.3514886,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2720218136721,0.16664451655118212,4.612720218136721E-06,0,0,0,0,0,0,0,0,4.566595060724157E-06,28.865,0,0
1777501998.3590646,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27508975167297,0.16664562491028648,4.612750897516729E-06,0,0,0,0,0,0,0,0,4.566597071199487E-06,28.865,0,0
1777502058.366831,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1462628781269,0.14998058629990133,4.151462628781269E-06,0,0,0,0,0,0,0,0,4.5204705590284635E-06,28.755,-0.5500000000000007,-0.0009166666666666678
1777502118.3742847,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27602993439103,0.16664596457167305,4.61276029934391E-06,0,0,0,0,0,0,0,0,4.520473956863692E-06,28.755,-0.5500000000000007,-0.0009166666666666678
1777502178.381689,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27640930745025,0.16664610162841412,4.612764093074503E-06,0,0,0,0,0,0,0,0,4.520477658931613E-06,28.755,0.5500000000000007,0.0009166666666666678
1777502238.389314,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2747140462005,0.16664548917854063,4.612747140462005E-06,0,0,0,0,0,0,0,0,4.566606674203819E-06,28.865,2.1999999999999993,0.0036666666666666653
1777502298.3967767,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2759602910953,0.16664593941152286,4.612759602910953E-06,0,0,0,0,0,0,0,0,4.566609769643803E-06,29.03,0.5500000000000007,0.0009166666666666678
1777502358.4043097,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2754196399095,0.16664574408956268,4.612754196399095E-06,0,0,0,0,0,0,0,0,4.566616746679463E-06,29.14,1.1000000000000014,0.0018333333333333357
1777502418.411916,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14737129773096,0.14998098674050975,4.1514737129773095E-06,0,0,0,0,0,0,0,0,4.520490884754408E-06,29.195,0,0
1777502478.419449,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2754196399095,0.16664574408956268,4.612754196399095E-06,0,0,0,0,0,0,0,0,4.520494698600159E-06,29.14,-0.5500000000000007,-0.0009166666666666678
1777502538.4272041,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27371338973273,0.16664512766970113,4.612737133897327E-06,0,0,0,0,0,0,0,0,4.520496390176219E-06,29.195,0.5500000000000007,0.0009166666666666678
1777502598.434657,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27603543254685,0.16664596655800104,4.612760354325468E-06,0,0,0,0,0,0,0,0,4.5204973358570935E-06,29.195,1.1000000000000014,0.0018333333333333357
1777502658.4420943,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2761563920081,0.16664601025722836,4.612761563920081E-06,0,0,0,0,0,0,0,0,4.566627229370975E-06,29.305,0.5500000000000007,0.0009166666666666678
1777502718.4497845,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27421188471976,0.1666453077618207,4.612742118847198E-06,0,0,0,0,0,0,0,0,4.566625411321304E-06,29.36,0,0
1777502778.457382,eth0,1,100,31.45,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2749248077316,0.16664556532071229,4.612749248077316E-06,0,0,0,0,0,0,0,0,4.566623926821585E-06,29.58,1.6499999999999986,0.0027499999999999977
1777502838.4651296,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.1463931831007,0.14998063337539766,4.151463931831007E-06,0,0,0,0,0,0,0,0,4.520495605958485E-06,29.525,0,0
1777502898.4726424,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27557542062965,0.1666458003687246,4.612755754206297E-06,0,0,0,0,0,0,0,0,4.520495221088019E-06,29.525,-0.5500000000000007,-0.0009166666666666678
1777502958.4802911,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2745307754604,0.16664542296801313,4.612745307754604E-06,0,0,0,0,0,0,0,0,4.5204943322235705E-06,29.525,0.5500000000000007,0.0009166666666666678
1777503018.4877167,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2762461952855,0.16664604270060893,4.6127624619528555E-06,0,0,0,0,0,0,0,0,4.5666232071211245E-06,29.58,1.1000000000000014,0.0018333333333333357
1777503078.4956226,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2725532934379,0.16664470855976804,4.612725532934379E-06,0,0,0,0,0,0,0,0,4.566620340774653E-06,29.635,-0.5500000000000007,-0.0009166666666666678
1777503138.5032618,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27460408373895,0.16664544945221782,4.6127460408373895E-06,0,0,0,0,0,0,0,0,4.566621231468659E-06,29.635,0.5500000000000007,0.0009166666666666678
1777503198.5108635,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14740263706176,0.1499809980625223,4.151474026370618E-06,0,0,0,0,0,0,0,0,4.520492598673174E-06,29.635,0,0
1777503258.518799,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27232603987096,0.16664462645949094,4.612723260398709E-06,0,0,0,0,0,0,0,0,4.5204887683210374E-06,29.635,0,0
1777503318.5265043,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2740964243879,0.1666452660492731,4.612740964243879E-06,0,0,0,0,0,0,0,0,4.520488652860706E-06,29.635,-2.1999999999999993,-0.0036666666666666653
1777503378.5340292,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2754819521849,0.16664576660122288,4.612754819521849E-06,0,0,0,0,0,0,0,0,4.520489210005159E-06,29.415,0,0
1777503438.5415804,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2752803537076,0.16664569376940305,4.612752803537076E-06,0,0,0,0,0,0,0,0,4.566618097175766E-06,29.415,0,0
1777503498.5493124,eth0,1,100,28.7,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2738911617185,0.16664519189368443,4.612738911617185E-06,0,0,0,0,0,0,0,0,4.566616412916854E-06,29.36,-1.1000000000000014,-0.0018333333333333357
1777503558.5568798,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.14764015635427,0.14998108387151526,4.151476401563543E-06,0,0,0,0,0,0,0,0,4.520489522297748E-06,29.36,0,0
1777503618.564421,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2753573276509,0.16664572157790855,4.612753573276509E-06,0,0,0,0,0,0,0,0,4.520488633430114E-06,29.305,0,0
1777503678.5718675,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27608491595515,0.1666459844349549,4.612760849159551E-06,0,0,0,0,0,0,0,0,4.520492165052631E-06,29.36,0,0
1777503738.5795205,eth0,1,100,29.8,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27449778674264,0.1666454110501238,4.612744977867426E-06,0,0,0,0,0,0,0,0,4.520492058755635E-06,29.36,0.5500000000000007,0.0009166666666666678
1777503798.587029,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.27560840950156,0.16664581228666964,4.6127560840950156E-06,0,0,0,0,0,0,0,0,4.5666202645280745E-06,29.25,-1.1000000000000014,-0.0018333333333333357
1777503858.5949066,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2727713837652,0.16664478734962615,4.612727713837652E-06,0,0,0,0,0,0,0,0,4.566620709871969E-06,29.25,0,0
1777503918.602504,eth0,1,100,28.15,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.2749248077316,0.16664556532071229,4.612749248077316E-06,0,0,0,0,0,0,0,0,4.566621538255312E-06,29.14,-1.1000000000000014,-0.0018333333333333357
1777503978.6102343,eth0,1,100,29.25,0,0,0,0,0,1,0,,0,0,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.146513591567,0.1499806768755661,4.15146513591567E-06,0,0,0,0,0,0,0,0,4.5204925698946944E-06,29.14,0,0
