timestamp,iface,carrier,speed_mbps,temp_c,frame_err_ppm,length_err_ppm,rx_err_ppm,speed_change_count_10m,speed_is_downgraded,has_phy_stats,phy_receive_errors_rate,phy_idle_errors_rate,phy_serdes_ber_errors_rate,phy_false_carrier_sense_errors_rate,phy_local_rcvr_nok_rate,phy_remote_rcv_nok_rate,phy_receive_errors_copper,phy_idle_errors,link_flap,time_since_last_link_down,fcs_rate,fcs_per_million_pkts,rx_error_rate,tx_error_rate,bad_octets_rate,fragment_rate,jabber_rate,oversize_rate,undersize_rate,port_discards_rate,host_rx_drop_rate,host_tx_drop_rate,tx_dropped_rate,host_rx_crc_rate,rx_bps,tx_bps,pps,utilization,mean_fcs_per_million,max_fcs_per_million,mean_phy_rxerr,max_phy_rxerr,mean_discards,max_discards,flaps_10m_mean,flaps_1h_mean,mean_utilization,mean_temp,temp_delta_10m,temp_slope_10m
34493.765401314,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.26786831396004,0.16664301600937864,4.6126786831396e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5666637866125645e-06,27.6,0.0,0.0
34553.772322723,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2801215268951,0.16664744274815574,4.612801215268951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566663752158877e-06,27.655,0.0,0.0
34613.779278428,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1518721007841,0.14998261275317346,4.151518721007841e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520535688076694e-06,27.655,0.0,0.0
34673.786219281,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27997205873083,0.1666473887495415,4.612799720587308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520535581740931e-06,27.655,0.0,0.0
34733.793008486,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28113779655376,0.1666478098975989,4.612811377965537e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566664335855261e-06,27.655,0.0,0.0
34793.800064506,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27908675894156,0.16664706891580258,4.612790867589416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566662111572343e-06,27.655,1.0999999999999979,0.0018333333333333298
34853.807000378,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2800103482065,0.16664740258244454,4.612800103482064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566662170932176e-06,27.82,2.1999999999999993,0.0036666666666666653
34913.815726305,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2662504061872,0.16664243150512545,4.612662504061873e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566647065311255e-06,27.985,1.6499999999999986,0.0027499999999999977
34973.822596269,eth0,1,100,26.5,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.280516990937,0.16664758561811308,4.61280516990937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5666457157935e-06,27.985,-1.6499999999999986,-0.0027499999999999977
35033.829373381,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2812307572522,0.16664784348166625,4.612812307572522e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566648067058448e-06,27.985,0.5499999999999972,0.0009166666666666619
35093.836167253,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.15299172854805,0.14998301724297255,4.1515299172854806e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520533190473036e-06,27.985,-0.5499999999999972,-0.0009166666666666619
35153.843169736,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27949830259405,0.1666472175948678,4.612794983025941e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520532567248735e-06,27.93,-0.5499999999999972,-0.0009166666666666619
35213.849965422,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2810879761376,0.16664779189889364,4.612810879761376e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5666617831240884e-06,27.875,-0.5499999999999972,-0.0009166666666666619
35273.856745609,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2812071192481,0.1666478349419249,4.612812071192481e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566663018184606e-06,27.875,0.0,0.0
35333.865573443,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.265467083799,0.16664214851293319,4.61265467083799e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566647347471851e-06,27.765,-1.0999999999999979,-0.0018333333333333298
35393.872389537,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28093109689434,0.16664773522286647,4.612809310968943e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566649191809804e-06,27.765,-0.5500000000000007,-0.0009166666666666678
35453.879250779,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2805840380501,0.16664760984033603,4.612805840380501e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566649765499647e-06,27.71,0.0,0.0
35513.886188558,eth0,1,100,26.5,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1519961200009,0.1499826575578038,4.151519961200009e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5205355112134615e-06,27.545,0.0,0.0
35573.893084652,eth0,1,100,29.25,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28031612629405,0.16664751305140682,4.61280316126294e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520535310348818e-06,27.82,1.1000000000000014,0.0018333333333333357
35633.900041709,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2798474968184,0.16664734374885057,4.6127984749681835e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520533927088385e-06,27.82,0.5499999999999972,0.0009166666666666619
35693.906880692,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2807551459741,0.16664767165678254,4.612807551459742e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.56666169050581e-06,27.875,0.5499999999999972,0.0009166666666666619
35753.915541471,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2667511768008,0.16664261241936446,4.6126675117680085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566648943380018e-06,27.875,0.0,0.0
35813.922439731,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2802994759763,0.1666475070361186,4.612802994759763e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566648154879856e-06,27.985,0.5500000000000007,0.0009166666666666678
35873.929370344,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1520456972841,0.149982675468672,4.151520456972841e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520518993457892e-06,27.985,1.0999999999999979,0.0018333333333333298
35933.936050845,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2819734219273,0.16664811178537836,4.612819734219273e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520535499796021e-06,28.04,-0.5499999999999972,-0.0009166666666666619
35993.942691346,eth0,1,100,29.25,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28228090920396,0.16664822287182224,4.61282280909204e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.52053684960833e-06,28.15,1.1000000000000014,0.0018333333333333357
36053.949375588,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.281944664151,0.16664810139600833,4.61281944664151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520538210234431e-06,28.095,1.1000000000000014,0.0018333333333333357
36113.955996182,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2824339381332,0.16664827815684002,4.612824339381332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566668648052563e-06,28.15,-2.1999999999999993,-0.0036666666666666653
36173.962794406,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2810684661617,0.16664778485049195,4.612810684661617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566669400392431e-06,27.93,-1.0999999999999979,-0.0018333333333333298
36233.970895018,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2710570356555,0.16664416800421078,4.612710570356555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566660609931268e-06,27.93,0.0,0.0
36293.977747816,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28064894816146,0.16664763329052076,4.612806489481615e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566660503733455e-06,27.93,0.5499999999999972,0.0009166666666666619
36353.984604095,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.15255997037843,0.14998286126097485,4.151525599703785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520546312527033e-06,28.04,0.0,0.0
36413.99140067,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28108114227643,0.16664778943001315,4.612810811422764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520547094193333e-06,27.985,0.0,0.0
36473.998256356,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2806267477619,0.1666476252701452,4.612806267477619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566675675243811e-06,27.985,0.5499999999999972,0.0009166666666666619
36534.005139154,eth0,1,100,26.5,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28041833432525,0.16664754997627357,4.612804183343252e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566674120156209e-06,27.875,-2.75,-0.004583333333333333
36594.011791544,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2821895162373,0.16664818985413196,4.6128218951623724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566674028763242e-06,27.71,0.0,0.0
36654.020355249,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.26749735377865,0.16664288199197205,4.612674973537787e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.56665958145287e-06,27.765,1.0999999999999979,0.0018333333333333298
36714.027000565,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28224389537587,0.16664820949977452,4.612822438953759e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566659391410113e-06,27.93,1.6499999999999986,0.0027499999999999977
36774.034223085,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27780686358574,0.1666466065258619,4.612778068635857e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566656129807536e-06,27.985,-0.5499999999999972,-0.0009166666666666619
36834.040939512,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.15352752730706,0.1499832108118884,4.151535275273071e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520538600299188e-06,27.875,-1.0999999999999979,-0.0018333333333333298
36894.047599069,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2821344221936,0.16664816995021445,4.612821344221936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520540085773221e-06,27.875,-0.5500000000000007,-0.0009166666666666678
36954.054385311,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28116057359904,0.16664781812630025,4.61281160573599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566668686376441e-06,27.82,0.0,0.0
37014.061146886,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28135019256626,0.16664788663026237,4.612813501925663e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566668955426731e-06,27.71,-1.0999999999999979,-0.0018333333333333298
37074.069808684,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.26674334410103,0.16664260958963187,4.61266743344101e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566655072023069e-06,27.71,1.6499999999999986,0.0027499999999999977
37134.076606759,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.281069611524,0.1666477852642789,4.61281069611524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566655723300268e-06,27.765,-0.5500000000000007,-0.0009166666666666678
37194.083423723,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28092440907454,0.16664773280674658,4.612809244090745e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566654458193105e-06,27.71,-1.0999999999999979,-0.0018333333333333298
37254.09022091,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.15296879395,0.14998300895735187,4.1515296879395e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520539929633277e-06,27.71,-0.5500000000000007,-0.0009166666666666678
37314.096963356,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2814972402389,0.16664793975442155,4.612814972402389e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.52053918297814e-06,27.6,0.0,0.0
37374.103654542,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.281891284468,0.16664808211144075,4.61281891284468e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5205432673990225e-06,27.655,1.0999999999999979,0.0018333333333333298
37434.110495229,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28074204709276,0.16664766692452773,4.612807420470928e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566670481918808e-06,27.765,0.0,0.0
37494.118564619,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27129703346026,0.16664425470862004,4.612712970334603e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5666596445300745e-06,27.765,0.0,0.0
37554.125310842,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28146820582907,0.16664792926511166,4.612814682058291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5666599521623045e-06,27.82,1.6499999999999986,0.0027499999999999977
37614.13218914,eth0,1,100,26.5,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2804529263748,0.1666475624734013,4.612804529263748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566659054896113e-06,27.765,-1.6499999999999986,-0.0027499999999999977
37674.138903326,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1535430315717,0.14998321641314005,4.151535430315717e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520545854583584e-06,27.71,0.5500000000000007,0.0009166666666666678
37734.145539976,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.282310512541,0.16664823356666944,4.61282310512541e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.5205470954846015e-06,27.765,0.5500000000000007,0.0009166666666666678
37794.152203458,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2821042500548,0.16664815904987526,4.612821042500547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520548275325581e-06,27.875,0.0,0.0
37854.158905126,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.28181070747183,0.16664805300125426,4.612818107074718e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566677117239103e-06,27.82,0.0,0.0
37914.167387331,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2681238202486,0.1666431083165638,4.6126812382024864e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566663743819113e-06,27.875,0.0,0.0
37974.174263129,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2804721441699,0.16664756941624637,4.612804721441699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.566662324678815e-06,27.875,0.0,0.0
38034.181066093,eth0,1,100,28.15,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.15292882621196,0.14998299451814015,4.15152928826212e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520534511457934e-06,27.875,0.0,0.0
38094.187932298,eth0,1,100,27.6,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2805458867972,0.16664759605736892,4.612805458867972e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520543760311271e-06,27.82,-1.0999999999999979,-0.0018333333333333298
38154.19496441,eth0,1,100,27.05,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27927054176996,0.16664713531133307,4.612792705417699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520541562647212e-06,27.655,0.5500000000000007,0.0009166666666666678
38214.202684078,eth0,1,100,28.7,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27398529961147,0.16664522590303885,4.612739852996115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.520535095020448e-06,27.875,1.0999999999999979,0.0018333333333333298
